brand,product_name,clothing_type,fabric_composition,fiber_json,most_dominant_fiber,fs_bio_share,fs_biodeg_tier,source,country_of_brand,scraped_url,scraped_at,origin
Memo,Textured Knit Polo,polo,"eeve Cuff, Hem Band Fabric: Flat Knit Material Composition: 100% Viscose Model's Body Measurements Height: 5'7 Chest: 31.5 Waist: 23","{""viscose"": 100.0}",viscose,100.0,high,philippine,PH,https://www.memofashion.com/collections/womens-tops/products/textured-knit-polo-993329-sand,2026-04-24T01:28:02.548609,live
Memo,3/4 Flat Knit T-Shirt,t-shirt,"at Neck, 3/4 Sleeve Fabric: Flat Knit Material Composition: 100% Viscose Model's Body Measurements Height: 5'7 Chest: 31.5 Waist: 23","{""viscose"": 100.0}",viscose,100.0,high,philippine,PH,https://www.memofashion.com/collections/womens-tops/products/3-4-flat-knit-t-shirt-991305-cream,2026-04-24T01:28:03.950717,live
Memo,Textured T-Shirt with Openwork Detail,t-shirt,"Neck, Short Sleeves Fabric: Flat Knit Material Composition: 100% Viscose Model's Body Measurements Height: 5'7 Chest: 31.5 Waist: 23","{""viscose"": 100.0}",viscose,100.0,high,philippine,PH,https://www.memofashion.com/collections/womens-tops/products/textured-tee-with-openwork-detail-993684-white,2026-04-24T01:28:05.010472,live
Memo,V-Placket Polo with Openwork Detail,polo,"cket, Short Sleevea Fabric: Flat Knit Material Composition: 100% Viscose Model's Body Measurements Height: 5'7 Chest: 31.5 Waist: 23","{""viscose"": 100.0}",viscose,100.0,high,philippine,PH,https://www.memofashion.com/collections/womens-tops/products/v-placket-polo-with-openwork-detail-993689-white,2026-04-24T01:28:06.159259,live
Memo,Puff Sleeve Shirt,shirt,ric: Slack Tension Weave (Seersucker) Material Composition: 60% Cotton 40% Polyester Model's Body Measurements Height: 5'7 Chest:,"{""cotton"": 60.0, ""polyester"": 40.0}",cotton,60.0,medium,philippine,PH,https://www.memofashion.com/collections/womens-tops/products/puff-sleeve-shirt-992066-blush,2026-04-24T01:28:08.786443,live
Memo,Flat Knit Short Sleeve Jacket,jacket,"titch, Half-Sleeves Fabric: Flat Knit Material Composition: 100% Viscose Model's Body Measurements Height: 5'7 Chest: 31.5 Waist: 23","{""viscose"": 100.0}",viscose,100.0,high,philippine,PH,https://www.memofashion.com/collections/womens-tops/products/flat-knit-short-sleeve-jacket-994820-white,2026-04-24T01:28:09.944457,live
Memo,Textured Cardigan,top,"g Sleeves, Hem Band Fabric: Flat Knit Material Composition: 100% Viscose Model's Body Measurements Height: 5'7 Chest: 31.5 Waist: 23","{""viscose"": 100.0}",viscose,100.0,high,philippine,PH,https://www.memofashion.com/collections/womens-tops/products/textured-cardigan-993826-midnight-navy,2026-04-24T01:28:10.958127,live
Memo,Y-Placket Linen Shirt,shirt,abric: Plain Weave (Linen-like) Material Composition: like: 97% Cotton 3% Spandex Model's Body Measurements Height: 5'7 Chest: 31.,"{""cotton"": 97.0, ""elastane"": 3.0}",cotton,97.0,high,philippine,PH,https://www.memofashion.com/collections/womens-tops/products/y-placket-linen-shirt-994185-midnight-navy,2026-04-24T01:28:11.997608,live
Memo,Eyelet Shirt,shirt,Fabric: Textured Weave (Woven Eyelet) Material Composition: 100% Cotton Model's Body Measurements Height: 5'7 Chest: 31.5 Waist: 23,"{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://www.memofashion.com/collections/womens-tops/products/eyelet-shirt-993328-white,2026-04-24T01:28:13.216953,live
Memo,Textured Striped Ringer T-Shirt,t-shirt,"bric, Side Slit Fabric: Textured Knit Material Composition: 55% Polyester 40% Cotton 5% Spandex Model's Body Measurements Height: 5'6","{""polyester"": 55.0, ""cotton"": 40.0, ""elastane"": 5.0}",polyester,40.0,low,philippine,PH,https://www.memofashion.com/collections/womens-tops/products/textured-striped-ringer-tee-991880-khaki,2026-04-24T01:28:16.576063,live
Memo,Two Pocket Shirt,shirt,"e, Inverted Pleat Fabric: Plain Weave Material Composition: 96% Polyester 4% Spandex Model's Body Measurements Height: 5'7 Chest: 31.","{""polyester"": 96.0, ""elastane"": 4.0}",polyester,0.0,low,philippine,PH,https://www.memofashion.com/collections/womens-tops/products/two-pocket-shirt-993833-ivory,2026-04-24T01:28:17.563414,live
Memo,Extended Sleeve Basic  T-Shirt,t-shirt,f Fabric: Jersey Knit (Single Jersey) Material Composition: 90% Cotton 10% Spandex Model's Body Measurements Height: 5'6 Chest: 30,"{""cotton"": 90.0, ""elastane"": 10.0}",cotton,90.0,high,philippine,PH,https://www.memofashion.com/collections/womens-tops/products/extended-sleeve-basic-t-shirt-992845-cream,2026-04-24T01:28:18.677881,live
Memo,Knit Top with Extended Sleeves,knitwear,"d Sleeves, Slim Fit Fabric: Flat Knit Material Composition: 100% Viscose Model's Body Measurements Height: 5'7 Chest: 31.5 Waist: 23","{""viscose"": 100.0}",viscose,100.0,high,philippine,PH,https://www.memofashion.com/collections/womens-tops/products/knit-top-with-extended-sleeves-991296-cream,2026-04-24T01:28:20.748162,live
Memo,Extended Sleeve T-Shirt,t-shirt,"em band, Round neck Fabric: Flat Knit Material Composition: 100% Viscose Model's Body Measurements Height: 5'7 Chest: 31.5 Waist: 23","{""viscose"": 100.0}",viscose,100.0,high,philippine,PH,https://www.memofashion.com/collections/womens-tops/products/extended-sleeve-t-shirt-993722-white,2026-04-24T01:28:24.411008,live
Memo,Relaxed Shirt,shirt,Faux Sleeve Fold Fabric: Plain Weave Material Composition: 100% Cotton Model's Body Measurements Height: 5'6 Chest: 30 Waist: 23 H,"{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://www.memofashion.com/collections/womens-shirts/products/relaxed-shirt-990459-blush,2026-04-24T01:28:30.220027,live
Memo,Printed Extended Sleeve Top,top,k Shirring Detail Fabric: Plain Weave Material Composition: 100% Polyester Model's Body Measurements Height: 5'6 Chest: 30 Waist: 23 H,"{""polyester"": 100.0}",polyester,0.0,low,philippine,PH,https://www.memofashion.com/collections/womens-shirts/products/printed-extended-sleeve-top-991008-cream,2026-04-24T01:28:31.241080,live
Memo,Linen Our Fave Shirt,shirt,Opening Fabric: Basket Weave (Oxford) Material Composition: 100% Cotton Model's Body Measurements Height: 5'6 Chest: 30 Waist: 23 H,"{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://www.memofashion.com/collections/womens-shirts/products/linen-our-fave-shirt-991552-blue,2026-04-24T01:28:32.425474,live
Memo,Stripe Our Fave Shirt,shirt,Opening Fabric: Basket Weave (Oxford) Material Composition: 100% Cotton Model's Body Measurements Height: 5'6 Chest: 30 Waist: 23 H,"{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://www.memofashion.com/collections/womens-shirts/products/stripe-our-fave-shirt-993023-blue,2026-04-24T01:28:33.528318,live
Memo,Sleeveless Top with Neck Detail,top,ured Woven Fabric Fabric: Plain Weave Material Composition: 100% Polyester Model's Body Measurements Height: 5'7 Chest: 31.5 Waist: 23,"{""polyester"": 100.0}",polyester,0.0,low,philippine,PH,https://www.memofashion.com/collections/womens-shirts/products/sleeveless-top-with-neck-detail-992558-white,2026-04-24T01:28:34.687691,live
Memo,Extended Sleeve Top,top,"ening, Sleeveless Fabric: Plain Weave Material Composition: 100% Polyester Model's Body Measurements Height: 5'7 Chest: 31.5 Waist: 23","{""polyester"": 100.0}",polyester,0.0,low,philippine,PH,https://www.memofashion.com/collections/womens-shirts/products/extended-sleeve-top-991350-light-blue,2026-04-24T01:28:36.863521,live
Memo,Shirt with Pockets,shirt,Sleeve Cuff Fabric: Plain Weave Material Composition: Like: 97% Cotton 3% Spandex Model's Body Measurements Height: 5'7 Chest: 31.,"{""cotton"": 97.0, ""elastane"": 3.0}",cotton,97.0,high,philippine,PH,https://www.memofashion.com/collections/womens-shirts/products/shirt-with-pockets-994806-white,2026-04-24T01:28:37.915551,live
Memo,Linen Raglan Shirt,shirt,Back slit opening Fabric: Plain Weave Material Composition: 70% Viscose 30% Linen Model's Body Measurements Height: 5'7 Chest: 31.5,"{""viscose"": 70.0, ""linen"": 30.0}",viscose,100.0,high,philippine,PH,https://www.memofashion.com/collections/womens-shirts/products/linen-raglan-shirt-992935-white,2026-04-24T01:28:40.170330,live
Memo,Textured Our Fave Shirt,shirt,r Neck Opening Fabric: Textured Weave Material Composition: 77% Cotton 23% Polyester Model's Body Measurements Height: 5'7.5 Chest,"{""cotton"": 77.0, ""polyester"": 23.0}",cotton,77.0,medium,philippine,PH,https://www.memofashion.com/collections/womens-shirts/products/textured-our-fave-shirt-991271-cream,2026-04-24T01:28:42.225705,live
Memo,Our Fave Shirt,shirt,Opening Fabric: Basket Weave (Oxford) Material Composition: 100% Cotton Model's Body Measurements Height: 5'6 Chest: 30 Waist: 23 H,"{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://www.memofashion.com/collections/womens-shirts/products/our-fave-shirt-991349-white,2026-04-24T01:28:43.486500,live
Memo,V-Neck Shirt,shirt,lain weave fabric Fabric: Plain Weave Material Composition: 100% Cotton Model's Body Measurements Height: 5'7 Chest: 31.5 Waist: 23,"{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://www.memofashion.com/collections/womens-shirts/products/v-neck-shirt-992370-midnight-navy,2026-04-24T01:28:45.384057,live
Memo,Striped Seersucker Shirt,shirt,ric: Slack Tension Weave (Seersucker) Material Composition: 55% Polyester 45% Cotton Model's Body Measurements Height: 5'6 Chest: 30,"{""polyester"": 55.0, ""cotton"": 45.0}",polyester,45.0,low,philippine,PH,https://www.memofashion.com/collections/womens-shirts/products/striped-seersucker-shirt-992181-blue,2026-04-24T01:28:48.898213,live
Memo,Short Sleeve Shirt,shirt,lain Woven Fabric Fabric: Plain Weave Material Composition: 97% Polyester 3% Spandex Model's Body Measurements Height: 5'6 Chest: 31,"{""polyester"": 97.0, ""elastane"": 3.0}",polyester,0.0,low,philippine,PH,https://www.memofashion.com/collections/womens-shirts/products/short-sleeve-shirt-991324-cream,2026-04-24T01:28:50.005272,live
Memo,Slim Fit Polo Shirt with Bonded Seams,polo,l: Bonded Seams Fabric: Single Jersey Material Composition: 100% Polyester Model's Body Measurements Height: 6'0 Chest: 37 Waist: 30 H,"{""polyester"": 100.0}",polyester,0.0,low,philippine,PH,https://www.memofashion.com/collections/mens-tops/products/slim-fit-polo-shirt-with-bonded-seams-994204-cream,2026-04-24T01:28:52.549097,live
Memo,Striped Seersucker Short Sleeve Shirt,shirt,ped Seersucker Fabric: Textured Weave Material Composition: 100% Cotton Model's Body Measurements Height: 6'1 Chest: 37 Waist: 30 H,"{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://www.memofashion.com/collections/mens-tops/products/striped-seersucker-short-sleeve-shirt-993141-khaki,2026-04-24T01:28:53.589428,live
Memo,T-Shirt with Striped Ribbing,t-shirt,"g, Owl Embroidery Fabric: Jersey Knit Material Composition: 100% Cotton Model's Body Measurements Height: 6'0 Chest: 37 Waist: 30 H","{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://www.memofashion.com/collections/mens-tops/products/anti-bacterial-t-shirt-993155-sand,2026-04-24T01:28:54.673850,live
Memo,Colorblock Pique Polo,polo,ign Details: Colorblock Fabric: Pique Material Composition: 100% Cotton Model's Body Measurements Height: 6'1 Chest: 37 Waist: 30 H,"{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://www.memofashion.com/collections/mens-tops/products/colorblock-pique-polo-992790-blue,2026-04-24T01:28:55.776462,live
Memo,Slim  Fit Crew Neck T-Shirt,t-shirt,Owl Embroidery Fabric: Single Jersey Material Composition: 100% Polyester Model's Body Measurements Height: 6'0 Chest: 37 Waist: 30 H,"{""polyester"": 100.0}",polyester,0.0,low,philippine,PH,https://www.memofashion.com/collections/mens-tops/products/slim-fit-crew-neck-t-shirt-994253-navy-blue,2026-04-24T01:28:56.839413,live
Memo,T-Shirt with Textured Neck Ribbing,t-shirt,Owl Embroidery Fabric: Single Jersey Material Composition: 60% Cotton 40% Polyester Model's Body Measurements Height: 6'0 Chest:,"{""cotton"": 60.0, ""polyester"": 40.0}",cotton,60.0,medium,philippine,PH,https://www.memofashion.com/collections/mens-tops/products/t-shirt-with-textured-neck-ribbing-995990-sand,2026-04-24T01:28:58.157050,live
Memo,Regular Fit Polo Shirt with Tipping,polo,Collar and Cuff Fabric: Knitted Pique Material Composition: 55% Polyester 39% Cotton 6% Spandex Model's Body Measurements Height: 6'1,"{""polyester"": 55.0, ""cotton"": 39.0, ""elastane"": 6.0}",polyester,39.0,low,philippine,PH,https://www.memofashion.com/collections/mens-tops/products/regular-fit-polo-shirt-with-tipping-993496-white,2026-04-24T01:29:00.371569,live
Memo,Soft Touch Polo Shirt,polo,pping on Collar Fabric: Single Jersey Material Composition: 85% Nylon 15% Elastane Model's Body Measurements Height: 6'0 Chest: 3,"{""nylon"": 85.0, ""elastane"": 15.0}",nylon,0.0,low,philippine,PH,https://www.memofashion.com/collections/mens-tops/products/soft-touch-polo-shirt-995308-white,2026-04-24T01:29:02.763826,live
Memo,Pique Polo with Jacquard Collar,polo,etails: Jacquard Collar Fabric: Pique Material Composition: 100% Cotton Model's Body Measurements Height: 6'1 Chest: 37 Waist: 30 H,"{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://www.memofashion.com/collections/mens-tops/products/pique-polo-with-jacquard-collar-992864-cream,2026-04-24T01:29:06.703565,live
Memo,Open Collar Polo With Stripe Placket Detail,polo,Tipping Detail Fabric: Knitted Pique Material Composition: 87% Cotton 13% Polyester Model's Body Measurements Height: 6'0 Chest:,"{""cotton"": 87.0, ""polyester"": 13.0}",cotton,87.0,high,philippine,PH,https://www.memofashion.com/collections/mens-tops/products/open-collar-polo-with-stripe-placket-detail-994320-camel,2026-04-24T01:29:07.770739,live
Memo,Open Collar Polo with Stripe Placket Detail,polo,Tipping Detail Fabric: Knitted Pique Material Composition: 87% Cotton 13% Polyester Model's Body Measurements Height: 6'0 Chest:,"{""cotton"": 87.0, ""polyester"": 13.0}",cotton,87.0,high,philippine,PH,https://www.memofashion.com/collections/mens-tops/products/open-collar-polo-with-stripe-placket-detail-994320-cream,2026-04-24T01:29:10.089105,live
Memo,Seersucker Short Sleeve Shirt,shirt,t Patch Pocket Fabric: Textured Weave Material Composition: 100% Polyester Model's Body Measurements Height: 6'1 Chest: 37 Waist: 30 H,"{""polyester"": 100.0}",polyester,0.0,low,philippine,PH,https://www.memofashion.com/collections/mens-shirts/products/seersucker-short-sleeve-shirt-993147-midnight-navy,2026-04-24T01:29:17.283339,live
Memo,Ultimate Basics Easy Fit Short Sleeve Shirt,shirt,s: Owl Embroidery Fabric: Plain Weave Material Composition: 97% Cotton 3% Elastane Model's Body Measurements Height: 6'2 Chest: 37,"{""cotton"": 97.0, ""elastane"": 3.0}",cotton,97.0,high,philippine,PH,https://www.memofashion.com/collections/mens-shirts/products/ultimate-basics-easy-fit-short-sleeve-shirt-965132,2026-04-24T01:29:18.334725,live
Memo,Slim Fit Short Sleeve Shirt with Hidden Placket,shirt,Placket Fabric: Basket Weave (Oxford) Material Composition: 100% Cotton Model's Body Measurements Height: 6'1 Chest: 37 Waist: 30 H,"{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://www.memofashion.com/collections/mens-shirts/products/slim-fit-short-sleeve-shirt-with-hidden-placket-993125-light-blue,2026-04-24T01:29:19.539274,live
Memo,Textured Band Collar Shirt,shirt,ide Clip Label Fabric: Textured Weave Material Composition: 100% Cotton Model's Body Measurements Height: 6'1 Chest: 37 Waist: 30 H,"{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://www.memofashion.com/collections/mens-shirts/products/textured-band-collar-shirt-992581-navy-blue,2026-04-24T01:29:20.596159,live
Memo,Textured Short Sleeve Shirt,shirt,Textured Fabric Fabric: Textured Knit Material Composition: 98% Polyester 2% Spandex Model's Body Measurements Height: 6'0 Chest: 37,"{""polyester"": 98.0, ""elastane"": 2.0}",polyester,0.0,low,philippine,PH,https://www.memofashion.com/collections/mens-shirts/products/textured-short-sleeve-shirt-992882-midnight-navy,2026-04-24T01:29:22.062750,live
Memo,Boxy Fit Seersucker Short Sleeve Shirt,shirt,Patch Pockets Fabric: Textured Weave Material Composition: 97% Cotton 3% Spandex Model's Body Measurements Height: 6'1 Chest: 37,"{""cotton"": 97.0, ""elastane"": 3.0}",cotton,97.0,high,philippine,PH,https://www.memofashion.com/collections/mens-shirts/products/boxy-fit-seersucker-short-sleeve-shirt-993256-midnight-navy,2026-04-24T01:29:23.108562,live
Memo,Regular Fit Open Collar Short Sleeve Shirt,shirt,ails: Open Collar Fabric: Plain Weave Material Composition: 67% Polyester 28% Viscose 5% Elastane Model's Body Measurements Height: 6,"{""polyester"": 67.0, ""viscose"": 28.0, ""elastane"": 5.0}",polyester,28.0,low,philippine,PH,https://www.memofashion.com/collections/mens-shirts/products/regular-fit-open-collar-short-sleeve-shirt-993173-dark-taupe,2026-04-24T01:29:24.099078,live
Memo,Vertical Textured Stripe Shirt,shirt,etail: Stripes Fabric: Textured Weave Material Composition: 55% Cotton 45% Polyester Model's Body Measurements Height: 6'1 Chest:,"{""cotton"": 55.0, ""polyester"": 45.0}",cotton,55.0,medium,philippine,PH,https://www.memofashion.com/collections/mens-shirts/products/vertical-textured-stripe-shirt-992653-khaki,2026-04-24T01:29:27.420209,live
Memo,Open Collar Linen Short Sleeve Shirt,shirt,atch Pocket Fabric: Plain Weave Material Composition: Like: 97% Cotton 3% Spandex Model's Body Measurements Height: 6'1 Chest: 37,"{""cotton"": 97.0, ""elastane"": 3.0}",cotton,97.0,high,philippine,PH,https://www.memofashion.com/collections/mens-shirts/products/open-collar-linen-short-sleeve-shirt-993883,2026-04-24T01:29:30.327442,live
Memo,Ultimate Basics Easy Fit Long Sleeve Shirt,shirt,"Owl Embroidery Fabric: Poplin, Woven Material Composition: 97% Cotton 3% Elastane Model's Body Measurements Height: 6'2"" Chest: 3","{""cotton"": 97.0, ""elastane"": 3.0}",cotton,97.0,high,philippine,PH,https://www.memofashion.com/collections/mens-shirts/products/ultimate-basics-easy-fit-long-sleeve-shirt-965020,2026-04-24T01:29:31.613672,live
Memo,Short Sleeve Textured Shirt,shirt,ail: Front Patch Pocket Fabric: Dobby Material Composition: 100% Cotton Model's Body Measurements Height: 6'3 Chest: 36 Waist: 30 H,"{""cotton"": 100.0}",cotton,100.0,high,philippine,PH,https://www.memofashion.com/collections/mens-shirts/products/short-sleeve-textured-shirt-992134-dark-red,2026-04-24T01:29:33.145102,live
